"d_relationship","d_gender","d_orientation","d_age","d_country","d_ethnicity","lf_for","lf_single","lf_want","AttachmnetStyle","mono","long","relationships","family","anx","avoid"
"Single","Man","Straight",37,"Sweden","White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.692307692307692,0.65,0.678571428571429,0.788461538461538,0,0.125
"Single","Woman","Straight",26,"TX","Native American","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,"anxious",0.923076923076923,0.883333333333333,0.916666666666667,0.826923076923077,0,0
"Single","Woman","Straight",26,"VA","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.884615384615385,0.916666666666667,0.928571428571429,0.865384615384615,0,0
"Single","Woman","Straight",26,"LA",NA,"For  new friends","Who are single","Men","secure",0.884615384615385,0.916666666666667,0.928571428571429,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",32,"AL","White","For  new friends, long-term dating","Who are single","Women","fearful",0.961538461538462,0.883333333333333,0.928571428571429,0.673076923076923,0.0714285714285714,0.0833333333333333
"Single","Man","Bisexual",22,"UK","Black","For  new friends","Who are single","Everyone","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",38,"IL","White","For  new friends, long-term dating","Who are single","Women","anxious",0.923076923076923,0.4,0.571428571428571,0.846153846153846,0.214285714285714,0.125
"Single","Man","Straight",46,"MA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.884615384615385,0.816666666666667,0.857142857142857,0.923076923076923,0.0714285714285714,0.25
"Single","Woman","Straight",31,"AZ","White","For  long-term dating, short-term dating","Who are single","Men","avoidant",0.846153846153846,0.716666666666667,0.773809523809524,0.826923076923077,0.0714285714285714,0.166666666666667
"Single","Man","Bisexual",34,"Sweden","White","For  new friends, long-term dating","Who are single","Everyone","avoidant",0.653846153846154,0.816666666666667,0.785714285714286,0.75,0.142857142857143,0.208333333333333
"Single","Man","Bisexual",26,"OH","White","For  new friends","Who are single","Everyone","secure",0.653846153846154,0.816666666666667,0.785714285714286,0.884615384615385,0,0.125
"Single","Man","Straight",24,"UK","White","For  new friends, short-term dating, casual sex","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",24,"LA","White","For  new friends, long-term dating","Who are single","Straight men only","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.923076923076923,0.0714285714285714,0
"Single","Man","Straight",26,"MO","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.807692307692308,0.666666666666667,0.726190476190476,0.673076923076923,0.0714285714285714,0
"Single","Man","Straight",36,"IL","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.923076923076923,0.8,0.857142857142857,0.788461538461538,0,0
"Single","Man","Straight",32,"Denmark",NA,"For  long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.576923076923077,0.8,0.75,0.865384615384615,0.142857142857143,0.125
"Single","Man","Straight",43,"British Columbia","White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.807692307692308,0.666666666666667,0.726190476190476,0.807692307692308,0,0.0833333333333333
"Single","Man","Straight",27,"VA","Asian, Indian","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.615384615384615,0.666666666666667,0.666666666666667,0.865384615384615,0,0.125
"Single","Woman","Bisexual",34,"WA","White","For  new friends, long-term dating","Who are single","Everyone","secure",0.653846153846154,0.716666666666667,0.714285714285714,0.865384615384615,0.214285714285714,0.166666666666667
"Single","Man","Straight",28,"UK","White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.923076923076923,0.85,0.892857142857143,0.75,0,0.0833333333333333
"Single","Man","Straight",33,"Israel",NA,"For  long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.846153846153846,0.916666666666667,0.916666666666667,0.865384615384615,0,0
"Single","Man","Straight",25,"UK","White","For  new friends, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",46,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.923076923076923,0.916666666666667,0.94047619047619,0.788461538461538,0,0.0833333333333333
"Single","Man","Straight",32,"CA","White","For  long-term dating","Who are single","Women","secure",1,0.816666666666667,0.892857142857143,0.903846153846154,0.285714285714286,0.166666666666667
"Single","Man","Gay",31,"MA","White","For  new friends","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",33,"Brazil","Asian","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.846153846153846,0.9,0.904761904761905,0.865384615384615,0,0.0833333333333333
"Single","Woman","Straight",35,"MA",NA,"For  new friends, long-term dating","Who are single","Men","avoidant",0.653846153846154,0.716666666666667,0.69047619047619,0.846153846153846,0.0714285714285714,0.208333333333333
"Single","Woman","Bisexual",29,"LA","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",28,"Ireland","White","For  long-term dating, short-term dating","Who are single","Men","anxious",0.923076923076923,0.916666666666667,0.94047619047619,0.788461538461538,0,0
"Single","Man","Straight",30,"WI","White","For  new friends","Who are single","Women","secure",0.923076923076923,0.816666666666667,0.869047619047619,0.903846153846154,0,0.0416666666666667
"Single","Man","Straight",22,"IL","Black","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.884615384615385,0.816666666666667,0.857142857142857,0.865384615384615,0,0
"Single","Woman","Straight",42,"Singapore","Asian","For  new friends, long-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",28,"WI","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.615384615384615,0.516666666666667,0.55952380952381,0.903846153846154,0.142857142857143,0.0833333333333333
"Single","Man","Straight",47,"Ontario","Asian","For  new friends, long-term dating","Who are single","Women","secure",0.807692307692308,0.916666666666667,0.904761904761905,0.865384615384615,0,0
"Single","Woman","Straight",37,"FL","White","For  long-term dating","Who are single","Men","avoidant",1,0.866666666666667,0.928571428571429,0.769230769230769,0,0.0833333333333333
"Single","Man","Straight",27,"NY","White","For  new friends, long-term dating, short-term dating","Who are single","Women","fearful",0.884615384615385,0.65,0.738095238095238,0.538461538461538,0.464285714285714,0.541666666666667
"Single","Man","Straight",18,"UK",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",37,"VA","Hispanic / Latin","For  new friends, long-term dating","Who are single","Men","secure",1,0.8,0.880952380952381,0.903846153846154,0,0.0833333333333333
"Single","Man","Straight",31,"OH","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.846153846153846,0.85,0.869047619047619,0.903846153846154,0.0714285714285714,0
"Single","Man","Bisexual",29,"CA","Hispanic / Latin","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.961538461538462,0.85,0.904761904761905,0.865384615384615,0.0714285714285714,0
"Single","Man","Straight",33,"UK","White","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",30,"Netherlands","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.961538461538462,0.883333333333333,0.928571428571429,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",37,"CA","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","secure",0.846153846153846,0.733333333333333,0.785714285714286,0.865384615384615,0,0.166666666666667
"Single","Man","Gay",24,"UK","White","For  new friends, long-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",21,"UK",NA,"For  new friends, long-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",29,"MI","White","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",35,"PA","Black, Hispanic / Latin","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",27,"NY","Black","For  new friends, long-term dating","Who are single","Men","anxious",0.884615384615385,0.833333333333333,0.869047619047619,0.788461538461538,0,0
"Single","Woman","Straight",32,"CA","Middle Eastern","For  long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",27,"OH","White","For  short-term dating","Who are single","Women","avoidant",0.576923076923077,0.683333333333333,0.666666666666667,0.596153846153846,0,0.25
"Single","Man","Straight",31,"Serbia",NA,"For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","avoidant",0.923076923076923,0.916666666666667,0.94047619047619,0.788461538461538,0,0.0833333333333333
"Single","Man","Straight",33,"UK",NA,"For  long-term dating, short-term dating","Who are single","Women","anxious",0.846153846153846,0.816666666666667,0.845238095238095,0.596153846153846,0.178571428571429,0.0416666666666667
"Single","Man","Straight",32,"NY","Black","For  new friends, short-term dating","Who are single","Women","avoidant",0.807692307692308,0.733333333333333,0.773809523809524,0.788461538461538,0,0.0833333333333333
"Single","Man","Straight",38,"LA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.884615384615385,0.783333333333333,0.833333333333333,0.826923076923077,0,0
"Single","Man","Gay",32,"DC","White","For  long-term dating, short-term dating","Who are single","Men","fearful",1,0.7,0.80952380952381,0.634615384615385,0.178571428571429,0.166666666666667
"Single","Man","Gay",37,"CT","White","For  long-term dating, short-term dating","Who are single","Men","avoidant",0.961538461538462,0.666666666666667,0.773809523809524,0.826923076923077,0,0.0833333333333333
"Single","Man","Straight",34,"Israel","White","For  new friends","Who are single","Women","secure",0.807692307692308,0.516666666666667,0.619047619047619,0.865384615384615,0.0714285714285714,0.208333333333333
"Single","Man","Straight",26,"UK",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.866666666666667,0.904761904761905,0.865384615384615,0,0.0416666666666667
"Single","Man","Straight",57,"PA","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","avoidant",0.423076923076923,0.616666666666667,0.571428571428571,0.480769230769231,0.0714285714285714,0.125
